datetime,open,high,low,close,volume,symbol
2025-01-14 15:00:00,4239.3,4239.8,4228.95,4231.65,435555,TCS
2025-01-14 15:15:00,4231.65,4250.0,4229.2,4241.15,352100,TCS
2025-01-15 09:15:00,4218.0,4245.75,4218.0,4237.8,194078,TCS
2025-01-15 09:30:00,4237.4,4241.45,4213.2,4218.9,96872,TCS
2025-01-15 09:45:00,4218.2,4222.45,4207.45,4220.3,43028,TCS
2025-01-15 10:00:00,4220.8,4228.75,4217.2,4223.0,30710,TCS
2025-01-15 10:15:00,4223.2,4232.65,4222.6,4226.55,33278,TCS
2025-01-15 10:30:00,4226.65,4234.9,4220.0,4226.4,42575,TCS
2025-01-15 10:45:00,4226.4,4235.0,4220.5,4222.0,93428,TCS
2025-01-15 11:00:00,4222.0,4222.65,4213.05,4218.2,82551,TCS
2025-01-15 11:15:00,4218.5,4229.9,4217.45,4227.25,74427,TCS
2025-01-15 11:30:00,4226.6,4229.0,4219.9,4220.95,88786,TCS
2025-01-15 11:45:00,4221.0,4227.3,4218.1,4225.6,46169,TCS
2025-01-15 12:00:00,4225.6,4234.9,4225.6,4227.1,52136,TCS
2025-01-15 12:15:00,4227.1,4232.15,4223.35,4229.65,50692,TCS
2025-01-15 12:30:00,4229.0,4238.65,4227.35,4230.15,58007,TCS
2025-01-15 12:45:00,4230.15,4233.0,4228.75,4232.0,38398,TCS
2025-01-15 13:00:00,4231.8,4231.8,4223.35,4225.3,24944,TCS
2025-01-15 13:15:00,4225.25,4226.05,4218.15,4222.4,76570,TCS
2025-01-15 13:30:00,4222.6,4224.8,4218.05,4222.5,32328,TCS
2025-01-15 13:45:00,4222.25,4226.7,4220.65,4225.2,17153,TCS
2025-01-15 14:00:00,4225.2,4226.3,4222.05,4225.3,84561,TCS
2025-01-15 14:15:00,4225.5,4229.0,4223.2,4224.0,25647,TCS
2025-01-15 14:30:00,4223.65,4233.0,4222.0,4230.55,40730,TCS
2025-01-15 14:45:00,4230.55,4240.5,4228.2,4237.1,45651,TCS
2025-01-15 15:00:00,4237.0,4252.0,4237.0,4251.9,89675,TCS
2025-01-15 15:15:00,4251.95,4256.45,4246.75,4255.4,167481,TCS
2025-01-16 09:15:00,4260.0,4294.0,4228.0,4230.85,138578,TCS
2025-01-16 09:30:00,4230.65,4236.95,4215.6,4217.05,83238,TCS
2025-01-16 09:45:00,4217.0,4233.5,4208.5,4230.95,87428,TCS
2025-01-16 10:00:00,4230.95,4234.6,4226.0,4231.5,54641,TCS
2025-01-16 10:15:00,4231.5,4233.5,4226.05,4226.8,45648,TCS
2025-01-16 10:30:00,4226.1,4238.8,4223.5,4232.7,59552,TCS
2025-01-16 10:45:00,4232.8,4232.95,4221.2,4222.75,52288,TCS
2025-01-16 11:00:00,4222.8,4234.3,4219.0,4225.5,90522,TCS
2025-01-16 11:15:00,4225.0,4230.05,4217.0,4224.0,209987,TCS
2025-01-16 11:30:00,4224.0,4224.0,4210.1,4215.15,82986,TCS
2025-01-16 11:45:00,4215.15,4220.0,4209.0,4209.7,76148,TCS
2025-01-16 12:00:00,4209.65,4211.85,4202.55,4204.2,71224,TCS
2025-01-16 12:15:00,4204.25,4209.3,4201.2,4204.5,59916,TCS
2025-01-16 12:30:00,4204.4,4209.95,4200.25,4203.2,89787,TCS
2025-01-16 12:45:00,4203.15,4210.0,4200.75,4203.75,80466,TCS
2025-01-16 13:00:00,4202.55,4205.45,4194.8,4199.25,121684,TCS
2025-01-16 13:15:00,4198.15,4202.85,4191.85,4200.7,77212,TCS
2025-01-16 13:30:00,4201.05,4204.0,4198.0,4200.6,84237,TCS
2025-01-16 13:45:00,4200.6,4206.2,4199.95,4205.9,105232,TCS
2025-01-16 14:00:00,4205.75,4213.3,4202.25,4204.9,104686,TCS
2025-01-16 14:15:00,4204.85,4205.0,4195.0,4199.7,123866,TCS
2025-01-16 14:30:00,4199.7,4200.0,4195.65,4197.95,79729,TCS
2025-01-16 14:45:00,4197.9,4204.9,4192.2,4198.95,113918,TCS
2025-01-16 15:00:00,4199.0,4210.65,4196.05,4210.6,290205,TCS
2025-01-16 15:15:00,4210.65,4217.35,4205.0,4215.0,246489,TCS
2025-01-17 09:15:00,4159.9,4160.0,4100.05,4133.0,235316,TCS
2025-01-17 09:30:00,4133.35,4157.85,4126.1,4144.2,114787,TCS
2025-01-17 09:45:00,4144.2,4149.9,4129.3,4135.25,58395,TCS
2025-01-17 10:00:00,4134.5,4143.8,4130.95,4140.75,49540,TCS
2025-01-17 10:15:00,4140.75,4158.0,4137.2,4155.0,44695,TCS
2025-01-17 10:30:00,4155.45,4160.6,4144.15,4144.9,47473,TCS
2025-01-17 10:45:00,4145.0,4147.7,4133.3,4135.05,56518,TCS
2025-01-17 11:00:00,4135.1,4140.05,4133.05,4140.0,54205,TCS
2025-01-17 11:15:00,4140.0,4140.0,4131.0,4135.9,46031,TCS
2025-01-17 11:30:00,4135.9,4139.4,4127.35,4129.45,73359,TCS
2025-01-17 11:45:00,4129.4,4129.4,4120.0,4124.4,108153,TCS
2025-01-17 12:00:00,4124.4,4132.0,4121.35,4126.55,64939,TCS
2025-01-17 12:15:00,4127.6,4140.65,4125.0,4133.55,68527,TCS
2025-01-17 12:30:00,4133.65,4138.9,4128.4,4133.5,76422,TCS
2025-01-17 12:45:00,4133.4,4142.0,4132.1,4140.4,38633,TCS
2025-01-17 13:00:00,4141.2,4143.65,4135.4,4138.0,37902,TCS
2025-01-17 13:15:00,4137.95,4140.65,4134.55,4139.3,36530,TCS
2025-01-17 13:30:00,4139.95,4146.0,4135.9,4138.75,40352,TCS
2025-01-17 13:45:00,4139.65,4142.45,4137.0,4138.95,35017,TCS
2025-01-17 14:00:00,4138.9,4141.95,4128.2,4132.8,67331,TCS
2025-01-17 14:15:00,4132.6,4137.65,4130.25,4135.3,36704,TCS
2025-01-17 14:30:00,4135.3,4138.0,4132.2,4136.75,39143,TCS
2025-01-17 14:45:00,4136.75,4137.1,4131.15,4133.3,46719,TCS
2025-01-17 15:00:00,4133.35,4133.35,4121.3,4122.6,124853,TCS
2025-01-17 15:15:00,4122.6,4132.95,4121.25,4130.0,145414,TCS
2025-01-20 09:15:00,4145.8,4145.8,4086.5,4093.9,123662,TCS
2025-01-20 09:30:00,4093.7,4098.6,4078.05,4089.0,70430,TCS
2025-01-20 09:45:00,4089.0,4090.7,4071.0,4083.75,54963,TCS
2025-01-20 10:00:00,4084.35,4089.95,4080.15,4087.4,28731,TCS
2025-01-20 10:15:00,4086.55,4092.75,4079.15,4081.55,30056,TCS
2025-01-20 10:30:00,4080.85,4091.8,4079.8,4086.0,22787,TCS
2025-01-20 10:45:00,4086.1,4090.5,4080.05,4082.15,27915,TCS
2025-01-20 11:00:00,4082.1,4084.4,4077.0,4080.2,21357,TCS
2025-01-20 11:15:00,4080.2,4090.0,4080.2,4088.3,21896,TCS
