company_name,industry,symbol,Series,isin,index_code,scrape_date
BEML Ltd.,Capital Goods,BEML,EQ,INE258A01024,NIFTYSMALLCAP250,2026-02-03
BLS International Services Ltd.,Consumer Services,BLS,EQ,INE153T01027,NIFTYSMALLCAP250,2026-02-03
Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,BALRAMCHIN,EQ,INE119A01028,NIFTYSMALLCAP250,2026-02-03
Bandhan Bank Ltd.,Financial Services,BANDHANBNK,EQ,INE545U01014,NIFTYSMALLCAP250,2026-02-03
Bata India Ltd.,Consumer Durables,BATAINDIA,EQ,INE176A01028,NIFTYSMALLCAP250,2026-02-03
Bayer Cropscience Ltd.,Chemicals,BAYERCROP,EQ,INE462A01022,NIFTYSMALLCAP250,2026-02-03
Bikaji Foods International Ltd.,Fast Moving Consumer Goods,BIKAJI,EQ,INE00E101023,NIFTYSMALLCAP250,2026-02-03
Birlasoft Ltd.,Information Technology,BSOFT,EQ,INE836A01035,NIFTYSMALLCAP250,2026-02-03
Blue Dart Express Ltd.,Services,BLUEDART,EQ,INE233B01017,NIFTYSMALLCAP250,2026-02-03
Blue Jet Healthcare Ltd.,Healthcare,BLUEJET,EQ,INE0KBH01020,NIFTYSMALLCAP250,2026-02-03
Bombay Burmah Trading Corporation Ltd.,Fast Moving Consumer Goods,BBTC,EQ,INE050A01025,NIFTYSMALLCAP250,2026-02-03
Brainbees Solutions Ltd.,Consumer Services,FIRSTCRY,EQ,INE02RE01045,NIFTYSMALLCAP250,2026-02-03
Brigade Enterprises Ltd.,Realty,BRIGADE,EQ,INE791I01019,NIFTYSMALLCAP250,2026-02-03
C.E. Info Systems Ltd.,Information Technology,MAPMYINDIA,EQ,INE0BV301023,NIFTYSMALLCAP250,2026-02-03
CCL Products (I) Ltd.,Fast Moving Consumer Goods,CCL,EQ,INE421D01022,NIFTYSMALLCAP250,2026-02-03
CESC Ltd.,Power,CESC,EQ,INE486A01021,NIFTYSMALLCAP250,2026-02-03
Campus Activewear Ltd.,Consumer Durables,CAMPUS,EQ,INE278Y01022,NIFTYSMALLCAP250,2026-02-03
Can Fin Homes Ltd.,Financial Services,CANFINHOME,EQ,INE477A01020,NIFTYSMALLCAP250,2026-02-03
Caplin Point Laboratories Ltd.,Healthcare,CAPLIPOINT,EQ,INE475E01026,NIFTYSMALLCAP250,2026-02-03
Capri Global Capital Ltd.,Financial Services,CGCL,EQ,INE180C01042,NIFTYSMALLCAP250,2026-02-03
Carborundum Universal Ltd.,Capital Goods,CARBORUNIV,EQ,INE120A01034,NIFTYSMALLCAP250,2026-02-03
Castrol India Ltd.,Oil Gas & Consumable Fuels,CASTROLIND,EQ,INE172A01027,NIFTYSMALLCAP250,2026-02-03
Ceat Ltd.,Automobile and Auto Components,CEATLTD,EQ,INE482A01020,NIFTYSMALLCAP250,2026-02-03
Central Bank of India,Financial Services,CENTRALBK,EQ,INE483A01010,NIFTYSMALLCAP250,2026-02-03
Central Depository Services (India) Ltd.,Financial Services,CDSL,EQ,INE736A01011,NIFTYSMALLCAP250,2026-02-03
Century Plyboards (India) Ltd.,Consumer Durables,CENTURYPLY,EQ,INE348B01021,NIFTYSMALLCAP250,2026-02-03
Cera Sanitaryware Ltd,Consumer Durables,CERA,EQ,INE739E01017,NIFTYSMALLCAP250,2026-02-03
Chalet Hotels Ltd.,Consumer Services,CHALET,EQ,INE427F01016,NIFTYSMALLCAP250,2026-02-03
Chambal Fertilizers & Chemicals Ltd.,Chemicals,CHAMBLFERT,EQ,INE085A01013,NIFTYSMALLCAP250,2026-02-03
Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,CHENNPETRO,EQ,INE178A01016,NIFTYSMALLCAP250,2026-02-03
Choice International Ltd.,Financial Services,CHOICEIN,EQ,INE102B01014,NIFTYSMALLCAP250,2026-02-03
Cholamandalam Financial Holdings Ltd.,Financial Services,CHOLAHLDNG,EQ,INE149A01033,NIFTYSMALLCAP250,2026-02-03
City Union Bank Ltd.,Financial Services,CUB,EQ,INE491A01021,NIFTYSMALLCAP250,2026-02-03
Clean Science and Technology Ltd.,Chemicals,CLEAN,EQ,INE227W01023,NIFTYSMALLCAP250,2026-02-03
Cohance Lifesciences Ltd.,Healthcare,COHANCE,EQ,INE03QK01018,NIFTYSMALLCAP250,2026-02-03
Computer Age Management Services Ltd.,Financial Services,CAMS,EQ,INE596I01020,NIFTYSMALLCAP250,2026-02-03
Concord Biotech Ltd.,Healthcare,CONCORDBIO,EQ,INE338H01029,NIFTYSMALLCAP250,2026-02-03
Craftsman Automation Ltd.,Automobile and Auto Components,CRAFTSMAN,EQ,INE00LO01017,NIFTYSMALLCAP250,2026-02-03
CreditAccess Grameen Ltd.,Financial Services,CREDITACC,EQ,INE741K01010,NIFTYSMALLCAP250,2026-02-03
Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,CROMPTON,EQ,INE299U01018,NIFTYSMALLCAP250,2026-02-03
Cyient Ltd.,Information Technology,CYIENT,EQ,INE136B01020,NIFTYSMALLCAP250,2026-02-03
DCM Shriram Ltd.,Diversified,DCMSHRIRAM,EQ,INE499A01024,NIFTYSMALLCAP250,2026-02-03
DOMS Industries Ltd.,Fast Moving Consumer Goods,DOMS,EQ,INE321T01012,NIFTYSMALLCAP250,2026-02-03
Data Patterns (India) Ltd.,Capital Goods,DATAPATTNS,EQ,INE0IX101010,NIFTYSMALLCAP250,2026-02-03
Deepak Fertilisers & Petrochemicals Corp. Ltd.,Chemicals,DEEPAKFERT,EQ,INE501A01019,NIFTYSMALLCAP250,2026-02-03
Delhivery Ltd.,Services,DELHIVERY,EQ,INE148O01028,NIFTYSMALLCAP250,2026-02-03
Devyani International Ltd.,Consumer Services,DEVYANI,EQ,INE872J01023,NIFTYSMALLCAP250,2026-02-03
Dr. Agarwal's Health Care Ltd.,Healthcare,AGARWALEYE,EQ,INE943P01029,NIFTYSMALLCAP250,2026-02-03
Dr. Lal Path Labs Ltd.,Healthcare,LALPATHLAB,EQ,INE600L01024,NIFTYSMALLCAP250,2026-02-03
E.I.D. Parry (India) Ltd.,Fast Moving Consumer Goods,EIDPARRY,EQ,INE126A01031,NIFTYSMALLCAP250,2026-02-03
EIH Ltd.,Consumer Services,EIHOTEL,EQ,INE230A01023,NIFTYSMALLCAP250,2026-02-03
Elecon Engineering Co. Ltd.,Capital Goods,ELECON,EQ,INE205B01031,NIFTYSMALLCAP250,2026-02-03
Elgi Equipments Ltd.,Capital Goods,ELGIEQUIP,EQ,INE285A01027,NIFTYSMALLCAP250,2026-02-03
Emami Ltd.,Fast Moving Consumer Goods,EMAMILTD,EQ,INE548C01032,NIFTYSMALLCAP250,2026-02-03
Emcure Pharmaceuticals Ltd.,Healthcare,EMCURE,EQ,INE168P01015,NIFTYSMALLCAP250,2026-02-03
Engineers India Ltd.,Construction,ENGINERSIN,EQ,INE510A01028,NIFTYSMALLCAP250,2026-02-03
Eris Lifesciences Ltd.,Healthcare,ERIS,EQ,INE406M01024,NIFTYSMALLCAP250,2026-02-03
Finolex Cables Ltd.,Capital Goods,FINCABLES,EQ,INE235A01022,NIFTYSMALLCAP250,2026-02-03
Finolex Industries Ltd.,Capital Goods,FINPIPE,EQ,INE183A01024,NIFTYSMALLCAP250,2026-02-03
Firstsource Solutions Ltd.,Services,FSL,EQ,INE684F01012,NIFTYSMALLCAP250,2026-02-03
Five-Star Business Finance Ltd.,Financial Services,FIVESTAR,EQ,INE128S01021,NIFTYSMALLCAP250,2026-02-03
Force Motors Ltd.,Automobile and Auto Components,FORCEMOT,EQ,INE451A01017,NIFTYSMALLCAP250,2026-02-03
Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,GRSE,EQ,INE382Z01011,NIFTYSMALLCAP250,2026-02-03
Gillette India Ltd.,Fast Moving Consumer Goods,GILLETTE,EQ,INE322A01010,NIFTYSMALLCAP250,2026-02-03
Gland Pharma Ltd.,Healthcare,GLAND,EQ,INE068V01023,NIFTYSMALLCAP250,2026-02-03
Go Digit General Insurance Ltd.,Financial Services,GODIGIT,EQ,INE03JT01014,NIFTYSMALLCAP250,2026-02-03
Godawari Power & Ispat Ltd.,Capital Goods,GPIL,EQ,INE177H01039,NIFTYSMALLCAP250,2026-02-03
Godrej Agrovet Ltd.,Fast Moving Consumer Goods,GODREJAGRO,EQ,INE850D01014,NIFTYSMALLCAP250,2026-02-03
Granules India Ltd.,Healthcare,GRANULES,EQ,INE101D01020,NIFTYSMALLCAP250,2026-02-03
Graphite India Ltd.,Capital Goods,GRAPHITE,EQ,INE371A01025,NIFTYSMALLCAP250,2026-02-03
Gravita India Ltd.,Metals & Mining,GRAVITA,EQ,INE024L01027,NIFTYSMALLCAP250,2026-02-03
Great Eastern Shipping Co. Ltd.,Services,GESHIP,EQ,INE017A01032,NIFTYSMALLCAP250,2026-02-03
Gujarat Mineral Development Corporation Ltd.,Metals & Mining,GMDCLTD,EQ,INE131A01031,NIFTYSMALLCAP250,2026-02-03
Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,GSPL,EQ,INE246F01010,NIFTYSMALLCAP250,2026-02-03
H.E.G. Ltd.,Capital Goods,HEG,EQ,INE545A01024,NIFTYSMALLCAP250,2026-02-03
HBL Engineering Ltd.,Capital Goods,HBLENGINE,EQ,INE292B01021,NIFTYSMALLCAP250,2026-02-03
HFCL Ltd.,Telecommunication,HFCL,EQ,INE548A01028,NIFTYSMALLCAP250,2026-02-03
Happiest Minds Technologies Ltd.,Information Technology,HAPPSTMNDS,EQ,INE419U01012,NIFTYSMALLCAP250,2026-02-03
Himadri Speciality Chemical Ltd.,Chemicals,HSCL,EQ,INE019C01026,NIFTYSMALLCAP250,2026-02-03
Hindustan Copper Ltd.,Metals & Mining,HINDCOPPER,EQ,INE531E01026,NIFTYSMALLCAP250,2026-02-03
Home First Finance Company India Ltd.,Financial Services,HOMEFIRST,EQ,INE481N01025,NIFTYSMALLCAP250,2026-02-03
Honasa Consumer Ltd.,Fast Moving Consumer Goods,HONASA,EQ,INE0J5401028,NIFTYSMALLCAP250,2026-02-03
IFCI Ltd.,Financial Services,IFCI,EQ,INE039A01010,NIFTYSMALLCAP250,2026-02-03
IIFL Finance Ltd.,Financial Services,IIFL,EQ,INE530B01024,NIFTYSMALLCAP250,2026-02-03
INOX India Ltd.,Capital Goods,INOXINDIA,EQ,INE616N01034,NIFTYSMALLCAP250,2026-02-03
IRCON International Ltd.,Construction,IRCON,EQ,INE962Y01021,NIFTYSMALLCAP250,2026-02-03
ITI Ltd.,Telecommunication,ITI,EQ,INE248A01017,NIFTYSMALLCAP250,2026-02-03
Indegene Ltd.,Healthcare,INDGN,EQ,INE065X01017,NIFTYSMALLCAP250,2026-02-03
India Cements Ltd.,Construction Materials,INDIACEM,EQ,INE383A01012,NIFTYSMALLCAP250,2026-02-03
Indiamart Intermesh Ltd.,Consumer Services,INDIAMART,EQ,INE933S01016,NIFTYSMALLCAP250,2026-02-03
Indian Energy Exchange Ltd.,Financial Services,IEX,EQ,INE022Q01020,NIFTYSMALLCAP250,2026-02-03
Inox Wind Ltd.,Capital Goods,INOXWIND,EQ,INE066P01011,NIFTYSMALLCAP250,2026-02-03
Intellect Design Arena Ltd.,Information Technology,INTELLECT,EQ,INE306R01017,NIFTYSMALLCAP250,2026-02-03
International Gemmological Institute (India) Ltd.,Services,IGIL,EQ,INE0Q9301021,NIFTYSMALLCAP250,2026-02-03
Inventurus Knowledge Solutions Ltd.,Information Technology,IKS,EQ,INE115Q01022,NIFTYSMALLCAP250,2026-02-03
J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,JBCHEPHARM,EQ,INE572A01036,NIFTYSMALLCAP250,2026-02-03
JBM Auto Ltd.,Automobile and Auto Components,JBMA,EQ,INE927D01051,NIFTYSMALLCAP250,2026-02-03
JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE,EQ,INE573A01042,NIFTYSMALLCAP250,2026-02-03
JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023,NIFTYSMALLCAP250,2026-02-03
JSW Cement Ltd.,Construction Materials,JSWCEMENT,EQ,INE718I01012,NIFTYSMALLCAP250,2026-02-03
Jaiprakash Power Ventures Ltd.,Power,JPPOWER,EQ,INE351F01018,NIFTYSMALLCAP250,2026-02-03
Jammu & Kashmir Bank Ltd.,Financial Services,J&KBANK,EQ,INE168A01041,NIFTYSMALLCAP250,2026-02-03
Jindal Saw Ltd.,Capital Goods,JINDALSAW,EQ,INE324A01032,NIFTYSMALLCAP250,2026-02-03
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018,NIFTYSMALLCAP250,2026-02-03
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033,NIFTYSMALLCAP250,2026-02-03
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016,NIFTYSMALLCAP250,2026-02-03
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB,EQ,INE668F01031,NIFTYSMALLCAP250,2026-02-03
Jyoti CNC Automation Ltd.,Capital Goods,JYOTICNC,EQ,INE980O01024,NIFTYSMALLCAP250,2026-02-03
KSB Ltd.,Capital Goods,KSB,EQ,INE999A01023,NIFTYSMALLCAP250,2026-02-03
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036,NIFTYSMALLCAP250,2026-02-03
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022,NIFTYSMALLCAP250,2026-02-03
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028,NIFTYSMALLCAP250,2026-02-03
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012,NIFTYSMALLCAP250,2026-02-03
Kec International Ltd.,Construction,KEC,EQ,INE389H01022,NIFTYSMALLCAP250,2026-02-03
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010,NIFTYSMALLCAP250,2026-02-03
Kirloskar Brothers Ltd.,Capital Goods,KIRLOSBROS,EQ,INE732A01036,NIFTYSMALLCAP250,2026-02-03
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010,NIFTYSMALLCAP250,2026-02-03
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01025,NIFTYSMALLCAP250,2026-02-03
LT Foods Ltd.,Fast Moving Consumer Goods,LTFOODS,EQ,INE818H01020,NIFTYSMALLCAP250,2026-02-03
Latent View Analytics Ltd.,Information Technology,LATENTVIEW,EQ,INE0I7C01011,NIFTYSMALLCAP250,2026-02-03
Laurus Labs Ltd.,Healthcare,LAURUSLABS,EQ,INE947Q01028,NIFTYSMALLCAP250,2026-02-03
Leela Palaces Hotels & Resorts Ltd.,Consumer Services,THELEELA,EQ,INE0AQ201015,NIFTYSMALLCAP250,2026-02-03
Lemon Tree Hotels Ltd.,Consumer Services,LEMONTREE,EQ,INE970X01018,NIFTYSMALLCAP250,2026-02-03
MMTC Ltd.,Services,MMTC,EQ,INE123F01029,NIFTYSMALLCAP250,2026-02-03
Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,MGL,EQ,INE002S01010,NIFTYSMALLCAP250,2026-02-03
Maharashtra Scooters Ltd.,Financial Services,MAHSCOOTER,EQ,INE288A01013,NIFTYSMALLCAP250,2026-02-03
Maharashtra Seamless Ltd.,Capital Goods,MAHSEAMLES,EQ,INE271B01025,NIFTYSMALLCAP250,2026-02-03
Manappuram Finance Ltd.,Financial Services,MANAPPURAM,EQ,INE522D01027,NIFTYSMALLCAP250,2026-02-03
Mangalore Refinery & Petrochemicals Ltd.,Oil Gas & Consumable Fuels,MRPL,EQ,INE103A01014,NIFTYSMALLCAP250,2026-02-03
Metropolis Healthcare Ltd.,Healthcare,METROPOLIS,EQ,INE112L01020,NIFTYSMALLCAP250,2026-02-03
Minda Corporation Ltd.,Automobile and Auto Components,MINDACORP,EQ,INE842C01021,NIFTYSMALLCAP250,2026-02-03
Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,MSUMI,EQ,INE0FS801015,NIFTYSMALLCAP250,2026-02-03
Multi Commodity Exchange of India Ltd.,Financial Services,MCX,EQ,INE745G01043,NIFTYSMALLCAP250,2026-02-03
NATCO Pharma Ltd.,Healthcare,NATCOPHARM,EQ,INE987B01026,NIFTYSMALLCAP250,2026-02-03
NBCC (India) Ltd.,Construction,NBCC,EQ,INE095N01031,NIFTYSMALLCAP250,2026-02-03
NCC Ltd.,Construction,NCC,EQ,INE868B01028,NIFTYSMALLCAP250,2026-02-03
NMDC Steel Ltd.,Metals & Mining,NSLNISP,EQ,INE0NNS01018,NIFTYSMALLCAP250,2026-02-03
Narayana Hrudayalaya Ltd.,Healthcare,NH,EQ,INE410P01011,NIFTYSMALLCAP250,2026-02-03
Nava Ltd.,Power,NAVA,EQ,INE725A01030,NIFTYSMALLCAP250,2026-02-03
Navin Fluorine International Ltd.,Chemicals,NAVINFLUOR,EQ,INE048G01026,NIFTYSMALLCAP250,2026-02-03
Netweb Technologies India Ltd.,Information Technology,NETWEB,EQ,INE0NT901020,NIFTYSMALLCAP250,2026-02-03
Neuland Laboratories Ltd.,Healthcare,NEULANDLAB,EQ,INE794A01010,NIFTYSMALLCAP250,2026-02-03
Newgen Software Technologies Ltd.,Information Technology,NEWGEN,EQ,INE619B01017,NIFTYSMALLCAP250,2026-02-03
Niva Bupa Health Insurance Company Ltd.,Financial Services,NIVABUPA,EQ,INE995S01015,NIFTYSMALLCAP250,2026-02-03
Nuvama Wealth Management Ltd.,Financial Services,NUVAMA,EQ,INE531F01023,NIFTYSMALLCAP250,2026-02-03
Nuvoco Vistas Corporation Ltd.,Construction Materials,NUVOCO,EQ,INE118D01016,NIFTYSMALLCAP250,2026-02-03
Ola Electric Mobility Ltd.,Automobile and Auto Components,OLAELEC,EQ,INE0LXG01040,NIFTYSMALLCAP250,2026-02-03
Olectra Greentech Ltd.,Automobile and Auto Components,OLECTRA,EQ,INE260D01016,NIFTYSMALLCAP250,2026-02-03
Onesource Specialty Pharma Ltd.,Healthcare,ONESOURCE,EQ,INE013P01021,NIFTYSMALLCAP250,2026-02-03
PCBL Chemical Ltd.,Chemicals,PCBL,EQ,INE602A01031,NIFTYSMALLCAP250,2026-02-03
PG Electroplast Ltd.,Consumer Durables,PGEL,EQ,INE457L01029,NIFTYSMALLCAP250,2026-02-03
PNB Housing Finance Ltd.,Financial Services,PNBHOUSING,EQ,INE572E01012,NIFTYSMALLCAP250,2026-02-03
PTC Industries Ltd.,Capital Goods,PTCIL,EQ,INE596F01018,NIFTYSMALLCAP250,2026-02-03
PVR INOX Ltd.,Media Entertainment & Publication,PVRINOX,EQ,INE191H01014,NIFTYSMALLCAP250,2026-02-03
Pfizer Ltd.,Healthcare,PFIZER,EQ,INE182A01018,NIFTYSMALLCAP250,2026-02-03
Piramal Pharma Ltd.,Healthcare,PPLPHARMA,EQ,INE0DK501011,NIFTYSMALLCAP250,2026-02-03
Poly Medicure Ltd.,Healthcare,POLYMED,EQ,INE205C01021,NIFTYSMALLCAP250,2026-02-03
Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA,EQ,INE511C01022,NIFTYSMALLCAP250,2026-02-03
Praj Industries Ltd.,Capital Goods,PRAJIND,EQ,INE074A01025,NIFTYSMALLCAP250,2026-02-03
R R Kabel Ltd.,Capital Goods,RRKABEL,EQ,INE777K01022,NIFTYSMALLCAP250,2026-02-03
RBL Bank Ltd.,Financial Services,RBLBANK,EQ,INE976G01028,NIFTYSMALLCAP250,2026-02-03
RHI MAGNESITA INDIA LTD.,Capital Goods,RHIM,EQ,INE743M01012,NIFTYSMALLCAP250,2026-02-03
RITES Ltd.,Construction,RITES,EQ,INE320J01015,NIFTYSMALLCAP250,2026-02-03
Radico Khaitan Ltd,Fast Moving Consumer Goods,RADICO,EQ,INE944F01028,NIFTYSMALLCAP250,2026-02-03
Railtel Corporation Of India Ltd.,Telecommunication,RAILTEL,EQ,INE0DD101019,NIFTYSMALLCAP250,2026-02-03
Rainbow Childrens Medicare Ltd.,Healthcare,RAINBOW,EQ,INE961O01016,NIFTYSMALLCAP250,2026-02-03
Ramkrishna Forgings Ltd.,Automobile and Auto Components,RKFORGE,EQ,INE399G01023,NIFTYSMALLCAP250,2026-02-03
Rashtriya Chemicals & Fertilizers Ltd.,Chemicals,RCF,EQ,INE027A01015,NIFTYSMALLCAP250,2026-02-03
Redington Ltd.,Services,REDINGTON,EQ,INE891D01026,NIFTYSMALLCAP250,2026-02-03
Reliance Infrastructure Ltd.,Power,RELINFRA,BE,INE036A01016,NIFTYSMALLCAP250,2026-02-03
Reliance Power Ltd.,Power,RPOWER,EQ,INE614G01033,NIFTYSMALLCAP250,2026-02-03
SBFC Finance Ltd.,Financial Services,SBFC,EQ,INE423Y01016,NIFTYSMALLCAP250,2026-02-03
Sagility Ltd.,Information Technology,SAGILITY,EQ,INE0W2G01015,NIFTYSMALLCAP250,2026-02-03
Sai Life Sciences Ltd.,Healthcare,SAILIFE,EQ,INE570L01029,NIFTYSMALLCAP250,2026-02-03
Sammaan Capital Ltd.,Financial Services,SAMMAANCAP,EQ,INE148I01020,NIFTYSMALLCAP250,2026-02-03
Sapphire Foods India Ltd.,Consumer Services,SAPPHIRE,EQ,INE806T01020,NIFTYSMALLCAP250,2026-02-03
Sarda Energy and Minerals Ltd.,Metals & Mining,SARDAEN,EQ,INE385C01021,NIFTYSMALLCAP250,2026-02-03
Saregama India Ltd,Media Entertainment & Publication,SAREGAMA,EQ,INE979A01025,NIFTYSMALLCAP250,2026-02-03
Schneider Electric Infrastructure Ltd.,Capital Goods,SCHNEIDER,EQ,INE839M01018,NIFTYSMALLCAP250,2026-02-03
Shipping Corporation of India Ltd.,Services,SCI,EQ,INE109A01011,NIFTYSMALLCAP250,2026-02-03
Shyam Metalics and Energy Ltd.,Capital Goods,SHYAMMETL,EQ,INE810G01011,NIFTYSMALLCAP250,2026-02-03
Signatureglobal (India) Ltd.,Realty,SIGNATURE,EQ,INE903U01023,NIFTYSMALLCAP250,2026-02-03
Sobha Ltd.,Realty,SOBHA,EQ,INE671H01015,NIFTYSMALLCAP250,2026-02-03
Sonata Software Ltd.,Information Technology,SONATSOFTW,EQ,INE269A01021,NIFTYSMALLCAP250,2026-02-03
Star Health and Allied Insurance Company Ltd.,Financial Services,STARHEALTH,EQ,INE575P01011,NIFTYSMALLCAP250,2026-02-03
Sumitomo Chemical India Ltd.,Chemicals,SUMICHEM,EQ,INE258G01013,NIFTYSMALLCAP250,2026-02-03
Sun TV Network Ltd.,Media Entertainment & Publication,SUNTV,EQ,INE424H01027,NIFTYSMALLCAP250,2026-02-03
Sundram Fasteners Ltd.,Automobile and Auto Components,SUNDRMFAST,EQ,INE387A01021,NIFTYSMALLCAP250,2026-02-03
Swan Corp Ltd.,Chemicals,SWANCORP,EQ,INE665A01038,NIFTYSMALLCAP250,2026-02-03
Syrma SGS Technology Ltd.,Capital Goods,SYRMA,EQ,INE0DYJ01015,NIFTYSMALLCAP250,2026-02-03
TBO Tek Ltd.,Consumer Services,TBOTEK,EQ,INE673O01025,NIFTYSMALLCAP250,2026-02-03
Tata Chemicals Ltd.,Chemicals,TATACHEM,EQ,INE092A01019,NIFTYSMALLCAP250,2026-02-03
Tata Teleservices (Maharashtra) Ltd.,Telecommunication,TTML,EQ,INE517B01013,NIFTYSMALLCAP250,2026-02-03
Techno Electric & Engineering Company Ltd.,Construction,TECHNOE,EQ,INE285K01026,NIFTYSMALLCAP250,2026-02-03
Tejas Networks Ltd.,Telecommunication,TEJASNET,EQ,INE010J01012,NIFTYSMALLCAP250,2026-02-03
The Ramco Cements Ltd.,Construction Materials,RAMCOCEM,EQ,INE331A01037,NIFTYSMALLCAP250,2026-02-03
